mal_id	title	season	genres	type	episodes	score	members	img	prequels_id	is_sequel
33197	Lostorage Incited WIXOSS	Fall 2016	{'Game', 'Psychological'}	TV	12	6.78	41023	https://cdn.myanimelist.net/images/anime/3/82289.jpg	{24037}	False
2038	Mahou no Star Magical Emi	Summer 1985	{'Comedy', 'Magic', 'Shoujo', 'Slice of Life'}	TV	38	6.78	2669	https://cdn.myanimelist.net/images/anime/4/43625.jpg	{}	False
2039	Mahou no Yousei Persia	Summer 1984	{'Comedy', 'Magic'}	TV	48	6.78	1650	https://cdn.myanimelist.net/images/anime/8/41447.jpg	{22239}	False
1035	Patalliro Saiyuuki!	Summer 2005	{'Adventure', 'Comedy', 'Fantasy', 'Shoujo', 'Shounen Ai'}	TV	26	6.78	2748	https://cdn.myanimelist.net/images/anime/6/3887.jpg	{}	False
1247	Project BLUE Chikyuu SOS	Summer 2006	{'Adventure', 'Comedy', 'Sci-Fi', 'Shounen'}	TV	6	6.78	2506	https://cdn.myanimelist.net/images/anime/2/34565.jpg	{}	False
2510	Sengoku Majin Goushougun	Summer 1981	{'Action', 'Sci-Fi', 'Parody', 'Mecha'}	TV	26	6.78	1490	https://cdn.myanimelist.net/images/anime/11/18779.jpg	{}	False
2620	Spider Riders: Yomigaeru Taiyou	Spring 2007	{'Action', 'Adventure', 'Mecha'}	TV	26	6.78	2767	https://cdn.myanimelist.net/images/anime/13/3591.jpg	{2619}	False
4083	Wonder Beat Scramble	Spring 1986	{'Action', 'Space', 'Sci-Fi'}	TV	26	6.79	650	https://cdn.myanimelist.net/images/anime/4/7436.jpg	{}	False
33419	12-sai.: Chicchana Mune no Tokimeki 2nd Season	Fall 2016	{'Romance', 'School', 'Shoujo'}	TV	12	6.77	9544	https://cdn.myanimelist.net/images/anime/10/80312.jpg	{32601}	False
1533	Ai Tenshi Densetsu Wedding Peach	Spring 1995	{'Adventure', 'Magic', 'Comedy', 'Romance', 'Shoujo'}	TV	51	6.77	15646	https://cdn.myanimelist.net/images/anime/7/20446.jpg	{}	False
34566	Boruto: Naruto Next Generations	Spring 2017	{'Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power'}	TV		6.77	283348	https://cdn.myanimelist.net/images/anime/9/84460.jpg	{1735}	False
10578	C³	Fall 2011	{'Action', 'Comedy', 'Ecchi', 'School', 'Supernatural'}	TV	12	6.77	135664	https://cdn.myanimelist.net/images/anime/13/32285.jpg	{}	False
2703	Chousoku Spinner	Fall 1998	{'Sports', 'Shounen'}	TV	22	6.77	2921	https://cdn.myanimelist.net/images/anime/3/72797.jpg	{}	False
771	Ginyuu Mokushiroku Meine Liebe Wieder	Winter 2006	{'Drama', 'Fantasy', 'Shoujo'}	TV	13	6.77	5795	https://cdn.myanimelist.net/images/anime/5/75548.jpg	{336}	False
18247	IS: Infinite Stratos 2	Fall 2013	{'Action', 'Sci-Fi', 'Harem', 'Comedy', 'Ecchi', 'Mecha'}	TV	12	6.77	227060	https://cdn.myanimelist.net/images/anime/12/49359.jpg	{10794}	False
6008	Jewelpet	Spring 2009	{'Fantasy', 'Magic', 'Shoujo'}	TV	52	6.77	6354	https://cdn.myanimelist.net/images/anime/9/20954.jpg	{}	False
34934	Koi to Uso	Summer 2017	{'Drama', 'Romance', 'School'}	TV	12	6.77	181041	https://cdn.myanimelist.net/images/anime/5/86663.jpg	{}	False
21835	Majin Bone	Spring 2014	{'Game'}	TV	52	6.77	8010	https://cdn.myanimelist.net/images/anime/1490/90396.jpg	{}	False
21177	Nobunaga the Fool	Winter 2014	{'Action', 'Historical', 'Mecha', 'Sci-Fi'}	TV	24	6.77	77137	https://cdn.myanimelist.net/images/anime/10/57803.jpg	{}	False
19855	Nobunagun	Winter 2014	{'Action', 'Sci-Fi', 'Super Power'}	TV	13	6.77	53953	https://cdn.myanimelist.net/images/anime/13/58141.jpg	{}	False
3024	Ribbon no Kishi	Spring 1967	{'Action', 'Mystery', 'Romance', 'Fantasy', 'Shoujo'}	TV	52	6.77	2622	https://cdn.myanimelist.net/images/anime/2/4403.jpg	{22241}	False
7793	Ring ni Kakero 1: Kage Dou-hen	Spring 2010	{'Action', 'Shounen', 'Sports'}	TV	6	6.77	1062	https://cdn.myanimelist.net/images/anime/9/18864.jpg	{1771}	False
1103	Shinkon Gattai Godannar!!	Fall 2003	{'Ecchi', 'Comedy', 'Mecha', 'Romance', 'Sci-Fi'}	TV	13	6.77	11481	https://cdn.myanimelist.net/images/anime/11/75451.jpg	{}	False
2612	Spoon Oba-san	Spring 1983	{'Kids', 'Magic'}	TV	130	6.77	1296	https://cdn.myanimelist.net/images/anime/2/3531.jpg	{}	False
32228	Teekyuu 7	Winter 2016	{'Comedy', 'Shounen', 'Sports'}	TV	12	6.77	10807	https://cdn.myanimelist.net/images/anime/6/77830.jpg	{31440}	False
2128	Yuusha Raideen	Spring 1975	{'Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen'}	TV	50	6.77	1510	https://cdn.myanimelist.net/images/anime/1/2260.jpg	{}	False
17082	Aiura	Spring 2013	{'Comedy', 'School', 'Shounen', 'Slice of Life'}	TV	12	6.76	59063	https://cdn.myanimelist.net/images/anime/4/60699.jpg	{}	False
33046	B-Project: Kodou*Ambitious	Summer 2016	{'Music', 'Shoujo'}	TV	12	6.76	29236	https://cdn.myanimelist.net/images/anime/4/79984.jpg	{}	False
33314	Digimon Universe: Appli Monsters	Fall 2016	{'Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Kids', 'Fantasy'}	TV	52	6.76	8229	https://cdn.myanimelist.net/images/anime/7/84900.jpg	{}	False
4362	Fireball	Spring 2008	{'Comedy', 'Sci-Fi'}	TV	13	6.76	8016	https://cdn.myanimelist.net/images/anime/11/27729.jpg	{10348}	False
271	Gad Guard	Spring 2003	{'Sci-Fi', 'Adventure', 'Mecha', 'Shounen'}	TV	26	6.76	10383	https://cdn.myanimelist.net/images/anime/5/12863.jpg	{}	False
34834	Hina Logi: From Luck & Logic	Summer 2017	{'Action', 'Comedy', 'Fantasy', 'School'}	TV	12	6.76	19067	https://cdn.myanimelist.net/images/anime/11/86576.jpg	{}	False
2390	Hoshi no Kirby	Fall 2001	{'Action', 'Adventure', 'Comedy', 'Parody', 'Fantasy'}	TV	100	6.76	16532	https://cdn.myanimelist.net/images/anime/9/22184.jpg	{}	False
248	Ichigo 100%	Spring 2005	{'Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen'}	TV	12	6.76	82811	https://cdn.myanimelist.net/images/anime/5/20036.jpg	{}	False
5274	Magical★Taruruuto-kun	Fall 1990	{'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'School'}	TV	87	6.76	724	https://cdn.myanimelist.net/images/anime/13/17853.jpg	{}	False
3182	Massugu ni Ikou. 2nd Season	Spring 2004	{'Comedy', 'Josei', 'Romance', 'Slice of Life'}	TV	5	6.76	1356	https://cdn.myanimelist.net/images/anime/7/76160.jpg	{1617}	False
38778	Midara na Ao-chan wa Benkyou ga Dekinai	Spring 2019	{'Comedy', 'Romance', 'Ecchi', 'Shounen'}	TV		6.76	35981	https://cdn.myanimelist.net/images/anime/1718/98214.jpg	{}	False
26351	Nagato Yuki-chan no Shoushitsu	Spring 2015	{'Comedy', 'Romance', 'School', 'Seinen', 'Slice of Life'}	TV	16	6.76	89623	https://cdn.myanimelist.net/images/anime/3/73527.jpg	{}	False
616	Nurse Angel Ririka SOS	Summer 1995	{'Drama', 'Fantasy', 'Magic', 'Shoujo'}	TV	35	6.76	2162	https://cdn.myanimelist.net/images/anime/10/10506.jpg	{}	False
10197	Nyanpire The Animation	Summer 2011	{'Comedy', 'Supernatural', 'Vampire'}	TV	12	6.76	22459	https://cdn.myanimelist.net/images/anime/11/46147.jpg	{}	False
2783	Oyayubi Hime Monogatari	Spring 1992	{'Adventure', 'Fantasy', 'Shoujo'}	TV	26	6.76	990	https://cdn.myanimelist.net/images/anime/3/3761.jpg	{}	False
6779	Pokonyan!	Spring 1993	{'Comedy', 'Fantasy', 'Kids', 'Magic'}	TV	170	6.76	501	https://cdn.myanimelist.net/images/anime/13/15707.jpg	{}	False
34754	Rilu Rilu Fairilu: Yousei no Door	Winter 2016	{'Slice of Life', 'Magic', 'Fantasy'}	TV	59	6.76	1468	https://cdn.myanimelist.net/images/anime/7/83790.jpg	{}	False
4514	Seton Doubutsuki: Kuma no Ko Jacky	Summer 1977	{'Adventure', 'Historical', 'Drama'}	TV	26	6.76	1258	https://cdn.myanimelist.net/images/anime/6/8643.jpg	{}	False
33668	Soushin Shoujo Matoi	Fall 2016	{'Supernatural', 'Magic'}	TV	12	6.76	19919	https://cdn.myanimelist.net/images/anime/6/83224.jpg	{}	False
1541	Souten no Ken	Fall 2006	{'Action', 'Historical', 'Martial Arts'}	TV	22	6.76	7583	https://cdn.myanimelist.net/images/anime/12/17056.jpg	{}	False
33811	Teekyuu 8	Fall 2016	{'Comedy', 'Sports', 'Shounen'}	TV	12	6.76	9422	https://cdn.myanimelist.net/images/anime/8/81424.jpg	{32228}	False
34177	Tenshi no 3P!	Summer 2017	{'Music', 'School', 'Slice of Life'}	TV	12	6.76	38278	https://cdn.myanimelist.net/images/anime/8/86831.jpg	{}	False
34474	Tsukipro The Animation	Fall 2017	{'Music'}	TV	13	6.76	10228	https://cdn.myanimelist.net/images/anime/4/88060.jpg	{}	False
19429	Akuma no Riddle	Spring 2014	{'Action', 'School', 'Shoujo Ai'}	TV	12	6.75	183748	https://cdn.myanimelist.net/images/anime/6/60479.jpg	{}	False
2576	Araiguma Rascal	Winter 1977	{'Slice of Life', 'Historical', 'Drama'}	TV	52	6.75	1474	https://cdn.myanimelist.net/images/anime/7/3363.jpg	{}	False
1669	Bakuten Shoot Beyblade 2002	Winter 2002	{'Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Sports'}	TV	51	6.75	39694	https://cdn.myanimelist.net/images/anime/1/1669.jpg	{288}	False
3271	Bakutou Sengen Daigunder	Spring 2002	{'Sci-Fi', 'Adventure', 'Mecha'}	TV	39	6.75	1732	https://cdn.myanimelist.net/images/anime/2/14747.jpg	{}	False
27815	Cardfight!! Vanguard G	Fall 2014	{'Action', 'Game', 'Shounen'}	TV	48	6.75	8389	https://cdn.myanimelist.net/images/anime/4/69867.jpg	{21729}	False
6069	Gregory Horror Show	Fall 1999	{'Mystery', 'Comedy', 'Horror', 'Demons', 'Supernatural', 'Vampire'}	TV	25	6.75	2315	https://cdn.myanimelist.net/images/anime/5/13265.jpg	{}	False
260	Happy☆Lesson (TV)	Spring 2002	{'Comedy', 'Drama', 'Harem', 'Romance', 'Slice of Life'}	TV	13	6.75	20902	https://cdn.myanimelist.net/images/anime/3/75576.jpg	{}	False
618	Juubee Ninpuuchou: Ryuuhougyoku-hen	Spring 2003	{'Adventure', 'Horror', 'Magic', 'Martial Arts', 'Samurai', 'Shounen', 'Supernatural'}	TV	13	6.75	28558	https://cdn.myanimelist.net/images/anime/8/2642.jpg	{617}	False
13367	Kono Naka ni Hitori, Imouto ga Iru!	Summer 2012	{'Harem', 'Mystery', 'Comedy', 'Romance', 'Ecchi', 'School'}	TV	12	6.75	137412	https://cdn.myanimelist.net/images/anime/5/75534.jpg	{}	False
626	Mamotte Shugogetten!	Fall 1998	{'Comedy', 'Fantasy', 'Magic', 'Romance', 'Shounen'}	TV	22	6.74	6253	https://cdn.myanimelist.net/images/anime/11/14827.jpg	{}	False
11829	Manga Mitokoumon	Summer 1981	{'Historical'}	TV	46	6.75	347	https://cdn.myanimelist.net/images/anime/2/72120.jpg	{}	False
2970	Night Wizard	Fall 2007	{'Adventure', 'Fantasy', 'Magic', 'Shounen'}	TV	13	6.75	31036	https://cdn.myanimelist.net/images/anime/12/75604.jpg	{}	False
1300	Omishi Mahou Gekijou: Risky★Safety	Fall 1999	{'Comedy', 'Shounen'}	TV	24	6.75	2749	https://cdn.myanimelist.net/images/anime/13/14714.jpg	{}	False
9884	Osomatsu-kun	Winter 1966	{'Comedy'}	TV	56	6.75	2241	https://cdn.myanimelist.net/images/anime/2/76965.jpg	{}	False
11491	Recorder to Randoseru Do♪	Winter 2012	{'Comedy', 'School', 'Seinen', 'Slice of Life'}	TV	13	6.75	38175	https://cdn.myanimelist.net/images/anime/13/33003.jpg	{}	False
18099	Recorder to Randoseru Mi☆	Summer 2013	{'Comedy', 'School', 'Seinen', 'Slice of Life'}	TV	12	6.75	16169	https://cdn.myanimelist.net/images/anime/6/50651.jpg	{14627}	False
533	Sensei no Ojikan: Doki Doki School Hours	Spring 2004	{'Comedy', 'Slice of Life'}	TV	13	6.75	6152	https://cdn.myanimelist.net/images/anime/9/65565.jpg	{}	False
926	Tatakae! Chou Robot Seimeitai Transformers Victory	Spring 1989	{'Adventure', 'Mecha', 'Sci-Fi', 'Shounen'}	TV	38	6.75	1907	https://cdn.myanimelist.net/images/anime/1182/92790.jpg	{924}	False
3008	Time Bokan Series: Yatterman	Winter 1977	{'Adventure', 'Comedy', 'Mecha'}	TV	108	6.75	3625	https://cdn.myanimelist.net/images/anime/8/60747.jpg	{}	False
36654	Tsukumogami Kashimasu	Summer 2018	{'Slice of Life', 'Comedy', 'Historical', 'Demons', 'Supernatural'}	TV	12	6.75	10188	https://cdn.myanimelist.net/images/anime/1715/91114.jpg	{}	False
1377	Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden	Summer 2004	{'Sci-Fi', 'Space', 'Drama'}	TV	13	6.75	2962	https://cdn.myanimelist.net/images/anime/12/6787.jpg	{1495}	False
5104	Andes Shounen Pepero no Bouken	Fall 1975	{'Adventure'}	TV	26	6.75	642	https://cdn.myanimelist.net/images/anime/3/60839.jpg	{}	False
36483	B-Project: Zecchou*Emotion	Winter 2019	{'Music', 'Shoujo'}	TV	12	6.74	6348	https://cdn.myanimelist.net/images/anime/1083/95613.jpg	{33046}	False
2786	Bakegyamon	Spring 2006	{'Action', 'Demons', 'Fantasy', 'Game', 'Shounen'}	TV	51	6.73	2057	https://cdn.myanimelist.net/images/anime/10/21146.jpg	{}	False
8123	Cooking Papa	Spring 1992	{'Comedy', 'Slice of Life'}	TV	151	6.74	1025	https://cdn.myanimelist.net/images/anime/13/61713.jpg	{}	False
234	Dan Doh!!	Spring 2004	{'Adventure', 'Sports', 'Shounen'}	TV	26	6.74	3006	https://cdn.myanimelist.net/images/anime/3/15231.jpg	{}	False
2795	Dragonaut: The Resonance	Fall 2007	{'Action', 'Drama', 'Fantasy', 'Mecha', 'Romance', 'Sci-Fi'}	TV	25	6.74	58307	https://cdn.myanimelist.net/images/anime/12/28917.jpg	{}	False
5973	Fight Ippatsu! Juuden-chan!!	Summer 2009	{'Ecchi', 'Comedy', 'Sci-Fi', 'Shounen'}	TV	12	6.74	25419	https://cdn.myanimelist.net/images/anime/2/12946.jpg	{}	False
37611	Future Card Buddyfight Battsu: All-Star Fight	Spring 2018	{'Game'}	TV	8	6.74	700	https://cdn.myanimelist.net/images/anime/1924/95069.jpg	{34836}	False
11307	Ginga Patrol PJ	Oct 9, 1982 to 1983	{'Drama', 'Military', 'Sci-Fi', 'Space'}	TV	26	6.74	635	https://cdn.myanimelist.net/images/anime/6/31535.jpg	{}	False
9750	Itsuka Tenma no Kuro Usagi	Summer 2011	{'Comedy', 'Supernatural', 'Romance', 'Ecchi', 'Vampire'}	TV	12	6.74	99540	https://cdn.myanimelist.net/images/anime/5/75197.jpg	{}	False
16906	Line Offline: Salaryman	Winter 2013	{'Comedy'}	TV	114	6.74	1480	https://cdn.myanimelist.net/images/anime/11/45518.jpg	{}	False
3388	Majokko Megu-chan	Spring 1974	{'Magic', 'Shoujo'}	TV	72	6.74	1688	https://cdn.myanimelist.net/images/anime/5/21212.jpg	{}	False
1161	Maze☆Bakunetsu Jikuu (TV)	Spring 1997	{'Adventure', 'Comedy', 'Fantasy', 'Mecha', 'Shounen'}	TV	25	6.74	4700	https://cdn.myanimelist.net/images/anime/4/20383.jpg	{}	False
222	Mezzo DSA	Winter 2004	{'Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi'}	TV	13	6.74	14530	https://cdn.myanimelist.net/images/anime/9/3235.jpg	{221}	False
38397	Nande Koko ni Sensei ga!?	Spring 2019	{'Comedy', 'Ecchi', 'School', 'Seinen'}	TV		6.74	43272	https://cdn.myanimelist.net/images/anime/1765/99673.jpg	{}	False
1771	Ring ni Kakero 1: Nichibei Kessen-hen	Spring 2006	{'Action', 'Sports', 'Shounen'}	TV	12	6.74	1450	https://cdn.myanimelist.net/images/anime/1/1771.jpg	{23}	False
2032	Wellber no Monogatari: Sisters of Wellber	Spring 2007	{'Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical'}	TV	13	6.74	6869	https://cdn.myanimelist.net/images/anime/13/23585.jpg	{}	False
2467	3 Choume no Tama: Uchi no Tama Shirimasenka?	Fall 1988	{'Adventure'}	TV	36	6.73	1383	https://cdn.myanimelist.net/images/anime/9/74055.jpg	{}	False
25397	Absolute Duo	Winter 2015	{'Action', 'Harem', 'Supernatural', 'Romance', 'Ecchi', 'School'}	TV	12	6.73	305209	https://cdn.myanimelist.net/images/anime/4/68839.jpg	{}	False
2546	Alps Monogatari: Watashi no Annette	Winter 1983	{'Slice of Life', 'Historical', 'Drama'}	TV	48	6.73	2441	https://cdn.myanimelist.net/images/anime/5/3208.jpg	{}	False
2255	Choujuu Kishin Dancougar	Spring 1985	{'Action', 'Sci-Fi', 'Mecha'}	TV	38	6.73	2830	https://cdn.myanimelist.net/images/anime/5/30451.jpg	{}	False
385	Gilgamesh	Fall 2003	{'Drama', 'Fantasy', 'Sci-Fi', 'Supernatural'}	TV	26	6.73	30221	https://cdn.myanimelist.net/images/anime/13/6640.jpg	{}	False
33797	ID-0	Spring 2017	{'Sci-Fi', 'Space', 'Mecha'}	TV	12	6.73	13795	https://cdn.myanimelist.net/images/anime/12/84421.jpg	{}	False
2704	Kaiketsu Jouki Tanteidan	Fall 1998	{'Action', 'Mecha', 'Mystery', 'Police'}	TV	26	6.73	3025	https://cdn.myanimelist.net/images/anime/5/20557.jpg	{}	False
667	Kashimashi: Girl Meets Girl	Winter 2006	{'Comedy', 'Drama', 'Romance', 'School', 'Shoujo Ai', 'Slice of Life'}	TV	12	6.73	38575	https://cdn.myanimelist.net/images/anime/9/19498.jpg	{}	False
1445	Mach GoGoGo	Spring 1967	{'Adventure', 'Cars', 'Sports', 'Shounen'}	TV	52	6.73	8723	https://cdn.myanimelist.net/images/anime/4/40191.jpg	{}	False
4052	Medarot Damashii	Summer 2000	{'Action', 'Sci-Fi', 'Adventure'}	TV	39	6.73	12795	https://cdn.myanimelist.net/images/anime/10/77817.jpg	{1138}	False
3438	Moero! Top Striker	Fall 1991	{'Action', 'Shounen', 'Sports'}	TV	49	6.73	2855	https://cdn.myanimelist.net/images/anime/5/58213.jpg	{}	False
11615	Morita-san wa Mukuchi. 2	Fall 2011	{'Comedy', 'School', 'Slice of Life'}	TV	13	6.73	10572	https://cdn.myanimelist.net/images/anime/7/32933.jpg	{10671}	False
8235	Muumin (1972)	Winter 1972	{'Adventure', 'Comedy', 'Fantasy', 'Slice of Life'}	TV	52	6.72	1389	https://cdn.myanimelist.net/images/anime/5/47155.jpg	{}	False
36023	Persona 5 the Animation	Spring 2018	{'Action', 'Supernatural', 'Fantasy'}	TV	26	6.73	117581	https://cdn.myanimelist.net/images/anime/1829/92056.jpg	{}	False
4515	Seton Doubutsuki: Risu no Banner	Spring 1979	{'Kids', 'Drama'}	TV	26	6.73	948	https://cdn.myanimelist.net/images/anime/11/78448.jpg	{}	False
31440	Teekyuu 6	Fall 2015	{'Comedy', 'Shounen', 'Sports'}	TV	12	6.73	11754	https://cdn.myanimelist.net/images/anime/13/76645.jpg	{30567}	False
928	Transformers Galaxy Force	Winter 2005	{'Sci-Fi', 'Adventure', 'Mecha', 'Shounen'}	TV	52	6.73	3730	https://cdn.myanimelist.net/images/anime/6/87406.jpg	{927}	False
347	Wild Arms: Twilight Venom	Fall 1999	{'Action', 'Sci-Fi', 'Adventure', 'Magic', 'Vampire', 'Fantasy'}	TV	22	6.73	5830	https://cdn.myanimelist.net/images/anime/1532/94186.jpg	{}	False
37324	Youkai Watch: Shadow Side	Spring 2018	{'Comedy', 'Demons', 'Kids', 'Supernatural'}	TV	49	6.73	729	https://cdn.myanimelist.net/images/anime/1072/90600.jpg	{34471}	False
3021	Yume Senshi Wingman	Winter 1984	{'Action', 'Comedy', 'Super Power', 'Romance', 'School'}	TV	47	6.73	1478	https://cdn.myanimelist.net/images/anime/7/75183.jpg	{}	False
9736	Astarotte no Omocha!	Spring 2011	{'Comedy', 'Demons', 'Ecchi', 'Fantasy', 'Romance', 'Seinen'}	TV	12	6.72	103232	https://cdn.myanimelist.net/images/anime/3/75562.jpg	{}	False
63	DearS	Summer 2004	{'Sci-Fi', 'Harem', 'Comedy', 'Romance', 'Ecchi', 'Shounen'}	TV	12	6.72	112379	https://cdn.myanimelist.net/images/anime/7/23426.jpg	{}	False
39063	Fairy Gone	Spring 2019	{'Action', 'Demons', 'Supernatural', 'Magic', 'Fantasy'}	TV		6.72	63367	https://cdn.myanimelist.net/images/anime/1562/100460.jpg	{}	False
1581	Gift: Eternal Rainbow	Fall 2006	{'Comedy', 'Drama', 'Harem', 'Magic', 'Romance', 'School'}	TV	12	6.72	26167	https://cdn.myanimelist.net/images/anime/2/75540.jpg	{}	False
3146	GR: Giant Robo	Winter 2007	{'Adventure', 'Mecha', 'Military', 'Sci-Fi', 'Shounen'}	TV	13	6.72	2150	https://cdn.myanimelist.net/images/anime/6/4805.jpg	{}	False
35203	Isekai wa Smartphone to Tomo ni.	Summer 2017	{'Adventure', 'Harem', 'Comedy', 'Magic', 'Romance', 'Fantasy'}	TV	12	6.72	197910	https://cdn.myanimelist.net/images/anime/7/86794.jpg	{}	False
7479	Karate Baka Ichidai	Fall 1973	{'Adventure', 'Historical', 'Sports', 'Martial Arts'}	TV	47	6.73	609	https://cdn.myanimelist.net/images/anime/12/59007.jpg	{}	False
671	Lemon Angel Project	Winter 2006	{'Drama', 'Music'}	TV	13	6.72	6668	https://cdn.myanimelist.net/images/anime/5/36417.jpg	{}	False
86	Mobile Suit Gundam ZZ	Spring 1986	{'Space', 'Comedy', 'Mecha', 'Military', 'Drama', 'Sci-Fi'}	TV	47	6.72	24340	https://cdn.myanimelist.net/images/anime/1848/91078.jpg	{85}	False
37487	Muhyo to Rouji no Mahouritsu Soudan Jimusho	Summer 2018	{'Action', 'Comedy', 'Mystery', 'Shounen', 'Supernatural'}	TV	12	6.72	24316	https://cdn.myanimelist.net/images/anime/1180/93407.jpg	{}	False
2603	Mushi-Uta	Summer 2007	{'Action', 'Sci-Fi', 'Fantasy'}	TV	12	6.72	13727	https://cdn.myanimelist.net/images/anime/7/79839.jpg	{}	False
24075	Persona 4 the Golden Animation	Summer 2014	{'Sci-Fi', 'Adventure', 'Mystery', 'Super Power', 'Supernatural', 'School'}	TV	12	6.72	55902	https://cdn.myanimelist.net/images/anime/3/63251.jpg	{}	False
919	Ray The Animation	Spring 2006	{'Drama', 'Romance', 'Sci-Fi'}	TV	13	6.72	10308	https://cdn.myanimelist.net/images/anime/11/33315.jpg	{}	False
19825	Saikyou Ginga Ultimate Zero: Battle Spirits	Fall 2013	{'Game', 'Adventure', 'Space'}	TV	49	6.72	1102	https://cdn.myanimelist.net/images/anime/13/56575.jpg	{19877}	False
1881	Sasami: Mahou Shoujo Club	Spring 2006	{'Fantasy', 'Magic', 'School'}	TV	13	6.72	5332	https://cdn.myanimelist.net/images/anime/13/75246.jpg	{}	False
1618	Soreyuke! Uchuu Senkan Yamamoto Yohko (1999)	Spring 1999	{'Action', 'Sci-Fi', 'Adventure'}	TV	26	6.72	3395	https://cdn.myanimelist.net/images/anime/5/30937.jpg	{}	False
6129	Umi Monogatari: Anata ga Ite Kureta Koto	Summer 2009	{'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy'}	TV	12	6.72	19408	https://cdn.myanimelist.net/images/anime/7/15586.jpg	{}	False
25717	AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series	Summer 1989	{'Adventure', 'Fantasy', 'Kids'}	TV	26	6.71	466	https://cdn.myanimelist.net/images/anime/3/65297.jpg	{}	False
8436	Animentary: Ketsudan	Spring 1971	{'Historical', 'Military'}	TV	26	6.71	611	https://cdn.myanimelist.net/images/anime/6/22270.jpg	{}	False
31456	Code:Realize - Sousei no Himegimi	Fall 2017	{'Military', 'Historical', 'Romance', 'Fantasy', 'Josei'}	TV	12	6.71	51281	https://cdn.myanimelist.net/images/anime/6/88465.jpg	{}	False
31636	Dagashi Kashi	Winter 2016	{'Comedy', 'Shounen', 'Slice of Life'}	TV	12	6.71	249965	https://cdn.myanimelist.net/images/anime/1538/95686.jpg	{}	False
37651	Fate/Extra: Last Encore - Illustrias Tendousetsu	Summer 2018	{'Action', 'Magic', 'Fantasy'}	TV	3	6.71	24867	https://cdn.myanimelist.net/images/anime/1280/93468.jpg	{33047}	False
33743	Fuuka	Winter 2017	{'Drama', 'Ecchi', 'Music', 'Romance', 'School', 'Shounen'}	TV	12	6.71	159280	https://cdn.myanimelist.net/images/anime/8/83735.jpg	{390}	False
850	Gakuen Heaven	Spring 2006	{'Harem', 'Comedy', 'Drama', 'Romance', 'School', 'Shounen Ai'}	TV	13	6.71	43994	https://cdn.myanimelist.net/images/anime/12/70143.jpg	{}	False
4486	Getter Robo G	Spring 1975	{'Action', 'Mecha', 'Sci-Fi', 'Shounen'}	TV	39	6.71	1677	https://cdn.myanimelist.net/images/anime/8/58399.jpg	{3579}	False
7109	Gyouten Ningen Batsealer	Spring 2001	{'Action', 'Adventure', 'Fantasy', 'Magic'}	TV	52	6.72	326	https://cdn.myanimelist.net/images/anime/1396/96588.jpg	{}	False
637	Iketeru Futari	Winter 1999	{'Comedy', 'Ecchi', 'Romance', 'School', 'Seinen'}	TV	16	6.71	14415	https://cdn.myanimelist.net/images/anime/5/19958.jpg	{}	False
10359	Jewelpet Sunshine	Spring 2011	{'Fantasy', 'Magic', 'Shoujo'}	TV	52	6.71	2989	https://cdn.myanimelist.net/images/anime/7/28699.jpg	{}	False
